2022-01-01 02:14:08,250 WARNING hook; 0.34; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:14:23,289 WARNING hook; 0.42; corkscrew; 0.04; revolver; 0.03 spotted
2022-01-01 02:14:38,331 WARNING hook; 0.34; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:14:53,336 WARNING hook; 0.35; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 02:15:08,368 WARNING hook; 0.38; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:15:23,416 WARNING hook; 0.38; corkscrew; 0.05; fire screen; 0.02 spotted
2022-01-01 02:15:38,455 WARNING hook; 0.32; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:15:53,469 WARNING hook; 0.39; corkscrew; 0.04; fire screen; 0.04 spotted
2022-01-01 02:16:08,495 WARNING hook; 0.41; corkscrew; 0.04; revolver; 0.03 spotted
2022-01-01 02:16:23,498 WARNING hook; 0.34; corkscrew; 0.05; revolver; 0.03 spotted
2022-01-01 02:16:38,528 WARNING hook; 0.36; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:16:53,558 WARNING hook; 0.34; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:17:08,604 WARNING hook; 0.29; corkscrew; 0.04; fire screen; 0.04 spotted
2022-01-01 02:17:23,662 WARNING hook; 0.36; corkscrew; 0.05; revolver; 0.03 spotted
2022-01-01 02:17:38,696 WARNING hook; 0.37; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:17:53,704 WARNING hook; 0.38; corkscrew; 0.05; fire screen; 0.02 spotted
2022-01-01 02:18:08,759 WARNING hook; 0.36; corkscrew; 0.04; fire screen; 0.04 spotted
2022-01-01 02:18:23,800 WARNING hook; 0.35; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:18:38,857 WARNING hook; 0.35; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:18:53,877 WARNING hook; 0.31; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:19:08,939 WARNING hook; 0.29; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:19:23,957 WARNING hook; 0.35; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:19:38,998 WARNING hook; 0.4; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 02:19:54,040 WARNING hook; 0.41; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 02:20:09,079 WARNING hook; 0.33; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:20:24,120 WARNING hook; 0.38; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:20:39,159 WARNING hook; 0.35; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:20:54,204 WARNING hook; 0.37; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:21:09,238 WARNING hook; 0.38; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:21:24,279 WARNING hook; 0.38; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:21:39,318 WARNING hook; 0.35; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:21:54,368 WARNING hook; 0.38; corkscrew; 0.04; revolver; 0.03 spotted
2022-01-01 02:22:09,389 WARNING hook; 0.33; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:22:24,439 WARNING hook; 0.37; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:22:39,483 WARNING hook; 0.3; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:22:54,490 WARNING hook; 0.41; corkscrew; 0.04; revolver; 0.03 spotted
2022-01-01 02:23:09,493 WARNING hook; 0.39; corkscrew; 0.05; fire screen; 0.02 spotted
2022-01-01 02:23:24,533 WARNING hook; 0.38; corkscrew; 0.05; fire screen; 0.02 spotted
2022-01-01 02:23:39,574 WARNING hook; 0.37; corkscrew; 0.05; fire screen; 0.02 spotted
2022-01-01 02:23:54,614 WARNING hook; 0.43; corkscrew; 0.05; fire screen; 0.02 spotted
2022-01-01 02:24:09,653 WARNING hook; 0.35; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:24:24,692 WARNING hook; 0.38; corkscrew; 0.05; fire screen; 0.02 spotted
2022-01-01 02:24:39,734 WARNING hook; 0.43; corkscrew; 0.05; fire screen; 0.02 spotted
2022-01-01 02:24:54,786 WARNING hook; 0.32; corkscrew; 0.04; revolver; 0.03 spotted
2022-01-01 02:25:09,821 WARNING hook; 0.41; corkscrew; 0.05; nail; 0.03 spotted
2022-01-01 02:25:24,874 WARNING hook; 0.34; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:25:39,898 WARNING hook; 0.33; corkscrew; 0.04; fire screen; 0.04 spotted
2022-01-01 02:25:54,945 WARNING hook; 0.31; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:26:09,978 WARNING hook; 0.36; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:26:25,005 WARNING hook; 0.37; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:26:40,054 WARNING hook; 0.37; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:26:55,086 WARNING hook; 0.33; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:27:10,132 WARNING hook; 0.34; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:27:25,162 WARNING hook; 0.34; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:27:40,219 WARNING hook; 0.36; corkscrew; 0.05; revolver; 0.03 spotted
2022-01-01 02:27:55,256 WARNING hook; 0.37; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 02:28:10,307 WARNING hook; 0.35; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:28:25,345 WARNING hook; 0.39; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:28:40,374 WARNING hook; 0.33; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:28:55,415 WARNING hook; 0.34; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:29:10,454 WARNING hook; 0.33; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:29:25,499 WARNING hook; 0.39; corkscrew; 0.05; fire screen; 0.02 spotted
2022-01-01 02:29:40,536 WARNING hook; 0.34; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:29:55,577 WARNING hook; 0.31; corkscrew; 0.05; fire screen; 0.04 spotted
2022-01-01 02:30:10,616 WARNING hook; 0.35; corkscrew; 0.04; nail; 0.03 spotted
2022-01-01 02:30:25,656 WARNING hook; 0.37; corkscrew; 0.05; fire screen; 0.02 spotted
2022-01-01 02:30:40,697 WARNING hook; 0.33; corkscrew; 0.04; fire screen; 0.04 spotted
2022-01-01 02:30:55,734 WARNING hook; 0.27; corkscrew; 0.05; fire screen; 0.04 spotted
2022-01-01 02:31:10,778 WARNING hook; 0.36; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:31:25,828 WARNING hook; 0.35; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:31:40,858 WARNING hook; 0.38; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:31:55,895 WARNING hook; 0.33; corkscrew; 0.04; fire screen; 0.04 spotted
2022-01-01 02:32:10,934 WARNING hook; 0.35; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:32:25,994 WARNING hook; 0.34; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:32:41,029 WARNING hook; 0.33; corkscrew; 0.05; nail; 0.03 spotted
2022-01-01 02:32:56,056 WARNING hook; 0.4; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:33:11,097 WARNING hook; 0.45; corkscrew; 0.04; revolver; 0.02 spotted
2022-01-01 02:33:26,135 WARNING hook; 0.33; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:33:41,194 WARNING hook; 0.39; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 02:33:56,216 WARNING hook; 0.38; corkscrew; 0.04; fire screen; 0.04 spotted
2022-01-01 02:34:11,279 WARNING hook; 0.37; corkscrew; 0.05; fire screen; 0.02 spotted
2022-01-01 02:34:26,297 WARNING hook; 0.33; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:34:41,337 WARNING hook; 0.32; corkscrew; 0.05; revolver; 0.03 spotted
2022-01-01 02:34:56,385 WARNING hook; 0.39; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:35:11,418 WARNING hook; 0.34; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:35:26,476 WARNING hook; 0.37; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:35:41,497 WARNING hook; 0.39; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:35:56,535 WARNING hook; 0.34; corkscrew; 0.04; fire screen; 0.04 spotted
2022-01-01 02:36:11,577 WARNING hook; 0.34; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:36:26,628 WARNING hook; 0.32; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:36:41,677 WARNING hook; 0.37; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:36:56,734 WARNING hook; 0.33; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:37:11,737 WARNING hook; 0.41; corkscrew; 0.05; fire screen; 0.02 spotted
2022-01-01 02:37:26,797 WARNING hook; 0.37; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:37:41,819 WARNING hook; 0.33; corkscrew; 0.05; revolver; 0.03 spotted
2022-01-01 02:37:56,856 WARNING hook; 0.37; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:38:11,897 WARNING hook; 0.27; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:38:26,936 WARNING hook; 0.35; corkscrew; 0.04; revolver; 0.03 spotted
2022-01-01 02:38:41,978 WARNING hook; 0.37; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:38:57,017 WARNING hook; 0.31; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:39:12,058 WARNING hook; 0.35; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:39:27,099 WARNING hook; 0.38; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:39:42,126 WARNING hook; 0.31; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:39:57,163 WARNING hook; 0.35; corkscrew; 0.05; revolver; 0.03 spotted
2022-01-01 02:40:12,217 WARNING hook; 0.31; corkscrew; 0.04; fire screen; 0.04 spotted
2022-01-01 02:40:27,274 WARNING hook; 0.41; corkscrew; 0.05; fire screen; 0.02 spotted
2022-01-01 02:40:42,321 WARNING hook; 0.34; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:40:57,351 WARNING hook; 0.35; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:41:12,379 WARNING hook; 0.38; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:41:27,437 WARNING hook; 0.3; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:41:42,496 WARNING hook; 0.37; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:41:57,509 WARNING hook; 0.41; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:42:12,537 WARNING hook; 0.39; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 02:42:27,577 WARNING hook; 0.39; corkscrew; 0.06; fire screen; 0.03 spotted
2022-01-01 02:42:42,630 WARNING hook; 0.32; corkscrew; 0.05; nail; 0.03 spotted
2022-01-01 02:42:57,676 WARNING hook; 0.43; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 02:43:12,710 WARNING hook; 0.35; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:43:27,739 WARNING hook; 0.32; corkscrew; 0.05; fire screen; 0.04 spotted
2022-01-01 02:43:42,778 WARNING hook; 0.37; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:43:57,829 WARNING hook; 0.39; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:44:12,858 WARNING hook; 0.31; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:44:27,922 WARNING hook; 0.35; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:44:42,947 WARNING hook; 0.34; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:44:57,982 WARNING hook; 0.35; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:45:13,021 WARNING hook; 0.37; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:45:28,060 WARNING hook; 0.33; corkscrew; 0.05; nail; 0.02 spotted
2022-01-01 02:45:43,103 WARNING hook; 0.34; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:45:58,139 WARNING hook; 0.43; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:46:13,198 WARNING hook; 0.34; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:46:28,253 WARNING hook; 0.35; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:46:43,269 WARNING hook; 0.33; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:46:58,299 WARNING hook; 0.32; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:47:13,363 WARNING hook; 0.41; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:47:28,371 WARNING hook; 0.4; corkscrew; 0.04; revolver; 0.02 spotted
2022-01-01 02:47:43,420 WARNING hook; 0.32; corkscrew; 0.05; revolver; 0.03 spotted
2022-01-01 02:47:58,458 WARNING hook; 0.33; corkscrew; 0.04; fire screen; 0.04 spotted
2022-01-01 02:48:13,500 WARNING hook; 0.39; corkscrew; 0.05; fire screen; 0.02 spotted
2022-01-01 02:48:28,501 WARNING hook; 0.32; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:48:43,512 WARNING hook; 0.34; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:48:58,555 WARNING hook; 0.37; corkscrew; 0.04; nail; 0.02 spotted
2022-01-01 02:49:13,594 WARNING hook; 0.33; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 02:49:28,658 WARNING hook; 0.41; corkscrew; 0.05; revolver; 0.03 spotted
2022-01-01 02:49:43,673 WARNING hook; 0.35; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:49:58,714 WARNING hook; 0.33; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:50:13,754 WARNING hook; 0.39; corkscrew; 0.05; fire screen; 0.02 spotted
2022-01-01 02:50:28,764 WARNING hook; 0.37; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:50:43,769 WARNING hook; 0.39; corkscrew; 0.04; revolver; 0.02 spotted
2022-01-01 02:50:58,812 WARNING hook; 0.39; corkscrew; 0.05; nail; 0.02 spotted
2022-01-01 02:51:13,848 WARNING hook; 0.32; corkscrew; 0.05; revolver; 0.03 spotted
2022-01-01 02:51:28,873 WARNING hook; 0.31; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:51:43,941 WARNING hook; 0.39; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:51:58,968 WARNING hook; 0.33; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:52:14,009 WARNING hook; 0.37; corkscrew; 0.05; revolver; 0.03 spotted
2022-01-01 02:52:29,057 WARNING hook; 0.41; corkscrew; 0.05; revolver; 0.03 spotted
2022-01-01 02:52:44,088 WARNING hook; 0.34; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:52:59,128 WARNING hook; 0.33; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:53:14,167 WARNING hook; 0.32; corkscrew; 0.05; revolver; 0.03 spotted
2022-01-01 02:53:29,214 WARNING hook; 0.39; corkscrew; 0.04; nail; 0.02 spotted
2022-01-01 02:53:44,248 WARNING hook; 0.41; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:53:59,288 WARNING hook; 0.32; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:54:14,323 WARNING hook; 0.3; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:54:29,330 WARNING hook; 0.33; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:54:44,345 WARNING hook; 0.39; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:54:59,382 WARNING hook; 0.38; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:55:14,442 WARNING hook; 0.37; corkscrew; 0.04; nail; 0.03 spotted
2022-01-01 02:55:29,455 WARNING hook; 0.37; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:55:44,504 WARNING hook; 0.37; corkscrew; 0.05; nail; 0.03 spotted
2022-01-01 02:55:59,543 WARNING hook; 0.35; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:56:14,590 WARNING hook; 0.39; corkscrew; 0.04; nail; 0.02 spotted
2022-01-01 02:56:29,649 WARNING hook; 0.39; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 02:56:44,667 WARNING hook; 0.32; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:56:59,724 WARNING hook; 0.29; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:57:14,758 WARNING hook; 0.31; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:57:29,783 WARNING hook; 0.34; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:57:44,824 WARNING hook; 0.36; corkscrew; 0.03; fire screen; 0.03 spotted
2022-01-01 02:57:59,862 WARNING hook; 0.31; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:58:14,904 WARNING hook; 0.35; corkscrew; 0.05; revolver; 0.03 spotted
2022-01-01 02:58:29,954 WARNING hook; 0.32; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:58:44,990 WARNING hook; 0.37; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:58:59,996 WARNING hook; 0.33; corkscrew; 0.04; fire screen; 0.04 spotted
2022-01-01 02:59:14,998 WARNING hook; 0.33; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 02:59:30,056 WARNING hook; 0.35; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 02:59:45,081 WARNING hook; 0.37; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:00:00,083 WARNING hook; 0.36; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:00:15,091 WARNING hook; 0.38; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 03:00:30,129 WARNING hook; 0.44; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 03:00:45,175 WARNING hook; 0.38; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 03:01:00,210 WARNING hook; 0.36; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 03:01:15,251 WARNING hook; 0.32; corkscrew; 0.04; revolver; 0.03 spotted
2022-01-01 03:01:30,307 WARNING hook; 0.39; corkscrew; 0.05; fire screen; 0.02 spotted
2022-01-01 03:01:45,371 WARNING hook; 0.41; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:02:00,438 WARNING hook; 0.33; corkscrew; 0.05; fire screen; 0.02 spotted
2022-01-01 03:02:15,477 WARNING hook; 0.35; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 03:02:30,516 WARNING hook; 0.39; corkscrew; 0.05; revolver; 0.02 spotted
2022-01-01 03:02:45,550 WARNING hook; 0.34; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 03:03:00,597 WARNING hook; 0.36; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:03:15,636 WARNING hook; 0.38; corkscrew; 0.06; fire screen; 0.03 spotted
2022-01-01 03:03:30,678 WARNING hook; 0.36; corkscrew; 0.05; revolver; 0.03 spotted
2022-01-01 03:03:45,719 WARNING hook; 0.34; corkscrew; 0.05; nail; 0.03 spotted
2022-01-01 03:04:00,769 WARNING hook; 0.41; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:04:15,799 WARNING hook; 0.39; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:04:30,845 WARNING hook; 0.43; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 03:04:45,868 WARNING hook; 0.38; corkscrew; 0.05; revolver; 0.03 spotted
2022-01-01 03:05:00,871 WARNING hook; 0.32; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:05:15,892 WARNING hook; 0.36; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:05:30,933 WARNING hook; 0.39; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 03:05:45,970 WARNING hook; 0.31; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 03:06:01,041 WARNING hook; 0.35; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:06:16,051 WARNING hook; 0.35; corkscrew; 0.05; nail; 0.03 spotted
2022-01-01 03:06:31,093 WARNING hook; 0.4; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 03:06:46,147 WARNING hook; 0.36; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:07:01,196 WARNING hook; 0.36; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 03:07:16,213 WARNING hook; 0.34; corkscrew; 0.05; revolver; 0.03 spotted
2022-01-01 03:07:31,275 WARNING hook; 0.32; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 03:07:46,291 WARNING hook; 0.34; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 03:08:01,313 WARNING hook; 0.39; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 03:08:16,371 WARNING hook; 0.3; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:08:31,408 WARNING hook; 0.38; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:08:46,452 WARNING hook; 0.33; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 03:09:01,510 WARNING hook; 0.41; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 03:09:16,532 WARNING hook; 0.38; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:09:31,588 WARNING hook; 0.39; corkscrew; 0.04; revolver; 0.03 spotted
2022-01-01 03:09:46,613 WARNING hook; 0.32; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:10:01,654 WARNING hook; 0.36; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:10:16,694 WARNING hook; 0.31; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:10:31,729 WARNING hook; 0.35; corkscrew; 0.05; revolver; 0.03 spotted
2022-01-01 03:10:46,772 WARNING hook; 0.38; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 03:11:01,815 WARNING hook; 0.35; corkscrew; 0.05; revolver; 0.03 spotted
2022-01-01 03:11:16,852 WARNING hook; 0.35; corkscrew; 0.04; revolver; 0.03 spotted
2022-01-01 03:11:31,895 WARNING hook; 0.41; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:11:46,925 WARNING hook; 0.33; corkscrew; 0.04; fire screen; 0.04 spotted
2022-01-01 03:12:01,983 WARNING hook; 0.37; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:12:17,017 WARNING hook; 0.4; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 03:12:32,055 WARNING hook; 0.35; corkscrew; 0.04; fire screen; 0.04 spotted
2022-01-01 03:12:47,098 WARNING hook; 0.33; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:13:02,136 WARNING hook; 0.37; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:13:17,177 WARNING hook; 0.35; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:13:32,218 WARNING hook; 0.41; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:13:47,258 WARNING hook; 0.35; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:14:02,315 WARNING hook; 0.33; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:14:17,339 WARNING hook; 0.39; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 03:14:32,378 WARNING hook; 0.36; corkscrew; 0.05; fire screen; 0.02 spotted
2022-01-01 03:14:47,417 WARNING hook; 0.38; corkscrew; 0.05; fire screen; 0.02 spotted
2022-01-01 03:15:02,456 WARNING hook; 0.33; corkscrew; 0.05; revolver; 0.03 spotted
2022-01-01 03:15:17,499 WARNING hook; 0.41; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 03:15:32,536 WARNING hook; 0.33; corkscrew; 0.04; revolver; 0.03 spotted
2022-01-01 03:15:47,545 WARNING hook; 0.32; corkscrew; 0.04; fire screen; 0.04 spotted
2022-01-01 03:16:02,557 WARNING hook; 0.36; corkscrew; 0.05; revolver; 0.03 spotted
2022-01-01 03:16:17,622 WARNING hook; 0.38; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:16:32,632 WARNING hook; 0.38; corkscrew; 0.04; revolver; 0.03 spotted
2022-01-01 03:16:47,675 WARNING hook; 0.36; corkscrew; 0.03; fire screen; 0.03 spotted
2022-01-01 03:17:02,731 WARNING hook; 0.34; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 03:17:17,752 WARNING hook; 0.36; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:17:32,766 WARNING hook; 0.37; corkscrew; 0.04; fire screen; 0.02 spotted
2022-01-01 03:17:47,769 WARNING hook; 0.41; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:18:02,804 WARNING hook; 0.38; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:18:17,847 WARNING hook; 0.41; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:18:32,904 WARNING hook; 0.44; corkscrew; 0.04; revolver; 0.02 spotted
2022-01-01 03:18:47,927 WARNING hook; 0.36; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 03:19:02,984 WARNING hook; 0.37; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 03:19:18,008 WARNING hook; 0.37; corkscrew; 0.05; nail; 0.03 spotted
2022-01-01 03:19:33,048 WARNING hook; 0.36; corkscrew; 0.06; fire screen; 0.02 spotted
2022-01-01 03:19:48,087 WARNING hook; 0.36; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:20:03,120 WARNING hook; 0.32; corkscrew; 0.05; fire screen; 0.03 spotted
2022-01-01 03:20:18,178 WARNING hook; 0.31; fire screen; 0.04; corkscrew; 0.03 spotted
2022-01-01 03:20:33,209 WARNING hook; 0.26; corkscrew; 0.05; fire screen; 0.04 spotted
2022-01-01 03:20:48,215 WARNING hook; 0.33; corkscrew; 0.04; fire screen; 0.03 spotted
2022-01-01 03:21:03,222 WARNING hook; 0.28; corkscrew; 0.04; fire screen; 0.04 spotted
2022-01-01 03:21:18,262 WARNING hook; 0.27; corkscrew; 0.04; fire screen; 0.04 spotted
2022-01-01 03:21:33,306 WARNING hook; 0.32; corkscrew; 0.05; fire screen; 0.03 spotted
